,Topic,Time,Document
850,21,10,"[16021, 16029, 16042, 16048, 16049, 16111, 16185, 16217, 16226, 16249, 16339, 16346, 16373, 16411, 16434, 16480, 16536, 16557, 16575, 16684, 16707, 16726, 16764, 16765, 16774, 16783]"
851,21,11,"[16903, 16930, 16937, 16956, 16975, 16977, 16978, 17002, 17004, 17030, 17041, 17065, 17118, 17132, 17140, 17156, 17171, 17207, 17211, 17213, 17271, 17317, 17352, 17386]"
852,21,12,"[17558, 17565, 17610, 17611, 17619, 17624, 17648, 17652, 17664, 17671, 17689, 17694, 17697, 17699, 17701, 17711, 17744, 17749, 17852, 17900]"
853,21,13,"[18029, 18060, 18096, 18111, 18155, 18174, 18190, 18196, 18237, 18254, 18340, 18436, 18438, 18461, 18541]"
854,21,14,"[18776, 18790, 18816, 18844, 18872, 18890, 18923, 18931, 18973, 19010, 19034, 19059, 19094, 19120, 19154, 19155, 19166, 19217, 19220, 19276, 19277, 19398, 19400, 19466, 19469, 19476, 19481, 19526, 19534, 19571, 19620, 19629, 19655, 19680, 19683, 19700, 19710, 19720, 19721, 19730, 19754, 19762, 19815, 19821, 19910]"
855,21,15,"[20156, 20182, 20189, 20195, 20222, 20223, 20255, 20276, 20349, 20356, 20411, 20459, 20461, 20495, 20560, 20634, 20650, 20663, 20673, 20675, 20676, 20700, 20734, 20744, 20747]"
856,21,16,"[20888, 20899, 20904, 20907, 20918, 20934, 20957, 21017, 21024, 21055, 21092, 21105, 21136, 21258, 21316, 21324, 21325, 21326, 21327, 21347, 21355]"
857,21,17,"[21468, 21476, 21505, 21514, 21519, 21536, 21542, 21567, 21588, 21589, 21660, 21704, 21730, 21774, 21842, 21886, 21887, 21901, 21999, 22000, 22013, 22015, 22017, 22018, 22019, 22030]"
858,21,18,"[22185, 22200, 22228, 22260, 22271, 22278, 22301, 22318, 22400, 22424, 22460, 22542, 22543, 22547, 22550, 22589, 22594, 22612, 22615, 22639, 22642, 22753, 22759, 22809, 22810, 22818, 22868, 22895, 22896, 22901, 22904, 22946, 22964, 22984, 22999, 23005, 23060, 23074, 23076]"
859,21,19,"[23193, 23206, 23218, 23219, 23227, 23229, 23232, 23234, 23237, 23243, 23244, 23247, 23248, 23249, 23252, 23253, 23255, 23264, 23265, 23267, 23285, 23295, 23338, 23359, 23360, 23367, 23401, 23402, 23412, 23455, 23493, 23518, 23519, 23529, 23563, 23568, 23585, 23591, 23645, 23654, 23659]"
860,21,20,"[23809, 23834, 23855, 23861, 23862, 23873, 23882, 23887, 23971, 24029, 24094]"
861,21,21,"[24404, 24421, 24459, 24465, 24471, 24482, 24504, 24511, 24512, 24514, 24515, 24526, 24539, 24541, 24542, 24561, 24566, 24570, 24571, 24603, 24673, 24681, 24730, 24795, 24855, 24867, 24873, 24903, 24907]"
862,21,22,"[25131, 25137, 25138, 25172, 25228, 25245, 25263, 25303, 25406, 25407, 25440, 25456, 25463, 25464, 25465, 25466, 25468, 25469, 25471, 25472, 25474, 25475, 25480, 25482, 25485, 25496, 25548, 25568, 25586, 25588, 25589, 25590, 25591, 25592, 25593, 25594, 25597, 25601, 25602, 25603]"
863,21,23,"[25760, 25762, 25765, 25773, 25807, 25809, 25810, 25813, 25819, 25822, 25844, 25872, 25873, 25914, 25918, 25922, 25943, 25959, 25965, 25968, 26001, 26015, 26016, 26049, 26051, 26130, 26197, 26199, 26237]"
864,21,24,"[26373, 26395, 26415, 26508, 26647, 26674, 26734, 26740, 26742, 26746, 26760, 26761, 26781, 26786, 26787, 26792, 26798]"
865,21,25,"[26896, 26899, 26947, 26984, 26995, 27009, 27010, 27012, 27036, 27095, 27122, 27123, 27125, 27129, 27130, 27131, 27167, 27168, 27169, 27172, 27173, 27181, 27230, 27232, 27247, 27248, 27249, 27250, 27251, 27252, 27253, 27254, 27255, 27256, 27257, 27258, 27260, 27261, 27283, 27300, 27306, 27316, 27340, 27346, 27356, 27358, 27360, 27362, 27363, 27365, 27368, 27369, 27370, 27371, 27373, 27374, 27375, 27378, 27380, 27382, 27383, 27386, 27388, 27392]"
866,21,26,"[27528, 27550, 27552, 27557, 27559, 27560, 27561, 27563, 27564, 27565, 27568, 27569, 27570, 27571, 27572, 27573, 27577, 27580, 27584, 27611, 27612, 27614, 27617, 27619, 27621, 27643, 27666, 27671, 27672, 27673, 27674, 27675, 27676, 27677, 27678, 27679, 27680, 27681, 27682, 27683, 27684, 27685, 27686, 27687, 27688, 27689, 27690, 27691, 27692, 27693, 27694, 27695, 27696, 27697, 27698, 27699, 27700, 27701, 27702, 27703, 27704, 27708, 27711, 27715, 27717, 27720, 27760, 27761, 27762, 27764, 27766, 27767, 27768, 27769, 27770, 27771, 27772, 27773, 27774, 27775, 27777, 27778, 27779, 27780, 27781, 27783, 27784, 27786, 27787, 27788, 27789, 27790, 27791, 27792, 27793, 27794, 27801, 27802, 27815, 27817, 27820, 27849, 27861, 27889, 27891, 27892, 27893, 27895, 27896, 27897, 27898, 27900, 27902, 27906, 27910, 27914, 27919, 27922, 27926, 27928, 27938, 27945, 27956, 27957, 27958, 27959, 27960, 27962, 27965, 27968, 27988, 28003, 28009, 28017, 28019, 28020, 28022, 28026, 28030, 28047]"
867,21,27,"[28188, 28212, 28215, 28218, 28219, 28234, 28246, 28250, 28257, 28273, 28274, 28276, 28280, 28290, 28293, 28302, 28329, 28333, 28334, 28339, 28358, 28359, 28364, 28368, 28371, 28376, 28391, 28392, 28393, 28394, 28416, 28418, 28419, 28433, 28434, 28435, 28441, 28442, 28461, 28486, 28487, 28540, 28545, 28554]"
868,21,28,"[28828, 28859, 28875, 28878, 28886, 28894, 28909, 28921, 28931, 28940, 28950, 28961, 28967, 28986, 28998, 29008, 29010, 29016, 29047, 29057, 29095, 29162, 29173, 29234, 29260, 29261]"
869,21,29,"[29468, 29471, 29475, 29486, 29493, 29500, 29507, 29510, 29521, 29527, 29530, 29563, 29585, 29587, 29590, 29598, 29600, 29602, 29630, 29642, 29645, 29646, 29675, 29725, 29746, 29755, 29859]"
870,21,30,"[30077, 30193, 30220, 30233, 30234, 30260, 30269, 30274, 30275, 30279, 30280, 30284, 30291, 30296, 30297, 30298, 30299, 30301, 30306, 30309, 30318, 30334, 30351, 30364, 30368, 30379, 30380, 30381, 30382, 30383, 30384, 30387, 30389, 30414, 30436, 30439, 30444, 30457, 30486, 30487, 30490, 30495, 30501, 30503]"
871,21,31,"[30640, 30643, 30645, 30701, 30702, 30706, 30711, 30716, 30748, 30754, 30755, 30757, 30758, 30781, 30782, 30783, 30798, 30806, 30807, 30814, 30829, 30837, 30891, 30892, 30897, 30900, 30955, 30957, 30960, 30962, 31032, 31043]"
872,21,32,"[31276, 31289, 31323, 31328, 31342, 31361, 31403, 31418, 31444, 31445, 31471, 31527, 31532]"
873,21,33,"[31859, 31860, 31891, 31900, 31931, 31932, 31933, 31937, 31949, 31969, 31970, 31971, 31974, 31976, 31977, 31980, 31982, 31997, 32026, 32027, 32028, 32029, 32075, 32081, 32136, 32137, 32138, 32139, 32140, 32143, 32149, 32193, 32225, 32243, 32245, 32249, 32250, 32251, 32252, 32254, 32255, 32258, 32260, 32261, 32262, 32284]"
874,21,34,"[32441, 32442, 32443, 32444, 32448, 32449, 32450, 32452, 32453, 32455, 32456, 32457, 32458, 32459, 32461, 32462, 32463, 32464, 32465, 32466, 32468, 32471, 32473, 32474, 32475, 32526, 32540, 32541, 32542, 32543, 32544, 32545, 32546, 32547, 32550, 32554, 32555, 32558, 32559, 32560, 32561, 32563, 32564, 32565, 32567, 32568, 32569, 32572, 32573, 32574, 32577, 32579, 32582, 32583, 32610, 32614, 32617, 32632, 32648, 32650, 32670, 32672, 32673, 32674, 32675, 32676, 32677, 32678, 32684, 32688, 32689, 32691, 32692, 32693, 32713, 32715, 32716, 32717, 32720, 32722, 32723, 32727, 32773, 32774, 32775, 32776, 32778, 32779, 32780, 32781, 32782, 32788, 32821, 32822, 32824, 32826, 32827, 32828, 32830, 32835, 32843, 32865, 32883, 32884, 32885, 32886, 32887, 32888, 32889, 32892, 32893, 32894, 32895]"
875,21,35,"[33058, 33060, 33062, 33089, 33115, 33116, 33118, 33120, 33189, 33190, 33203, 33204, 33205, 33206, 33208, 33215, 33227, 33255, 33348, 33440, 33462, 33558]"
876,21,36,"[33699, 34026, 34049, 34112]"
877,21,37,"[34357, 34386, 34389, 34410, 34411, 34412, 34432, 34436, 34438, 34465, 34466, 34467, 34468, 34491, 34492, 34494, 34495, 34517, 34518, 34519, 34520, 34521, 34528, 34557, 34559, 34560, 34562, 34564, 34572, 34586, 34587, 34595, 34598, 34602, 34618, 34640, 34643, 34645, 34654, 34655, 34659, 34660, 34663, 34666, 34679, 34688, 34691, 34709, 34719, 34746, 34762]"
878,21,38,"[34899, 34995, 35003, 35052, 35053, 35075, 35199, 35203, 35264, 35294, 35301, 35306, 35308, 35319, 35327, 35337, 35371, 35378, 35381]"
879,21,39,"[35477, 35478, 35480, 35481, 35482, 35483, 35484, 35485, 35486, 35487, 35488, 35489, 35490, 35491, 35492, 35505, 35507, 35517, 35527, 35537, 35538, 35542, 35557, 35574, 35594, 35596, 35597, 35602, 35603, 35628, 35646, 35649, 35651, 35652, 35653, 35654]"
880,22,0,[]
881,22,1,"[138, 170, 175, 196, 202, 319, 342, 380, 439, 478, 488, 630, 707, 735, 754, 755, 765, 769, 772, 792, 797, 826, 829, 832, 875, 914, 930, 1011, 1014, 1027, 1029, 1036, 1041, 1050, 1053, 1066, 1067, 1068, 1070, 1072, 1075, 1097, 1098, 1102, 1112, 1118, 1133, 1136, 1152, 1158, 1188, 1190, 1206, 1242, 1248, 1267, 1271, 1304, 1328, 1354, 1355, 1357, 1358, 1359, 1405, 1436, 1446, 1453, 1507, 1549, 1571, 1605, 1653, 1654, 1670, 1684, 1692, 1715, 1722, 1745, 1816, 1833, 1895, 1947, 1980, 2007, 2015, 2098, 2119, 2120, 2141, 2175, 2183, 2188, 2205, 2216, 2220, 2237, 2241, 2246, 2253, 2292, 2341, 2391, 2468, 2519, 2559, 2567, 2828, 2829, 2964, 2974, 3000, 3043, 3061, 3076, 3101, 3140, 3147, 3194, 3198, 3390, 3454, 3482, 3502, 3507, 3509, 3512, 3516, 3517, 3518, 3520, 3522, 3532, 3533, 3534, 3537, 3546, 3574, 3581, 3584, 3585, 3589, 3607, 3609, 3610, 3611, 3613, 3617, 3621, 3623, 3627, 3637, 3652, 3653, 3656, 3659, 3662, 3672, 3679, 3680, 3685, 3694, 3706, 3712, 3716, 3726, 3727, 3733, 3744, 3759, 3767, 3786, 3814, 3823, 3843, 3844, 3862, 3874, 3884, 3910, 3929, 3998, 4042, 4142, 4172, 4227, 4244, 4386, 4414, 4418, 4451, 4484, 4518, 4632, 4653, 4782, 4795, 4953, 4962, 4986, 5010, 5026, 5043, 5074, 5089, 5154, 5268, 5428, 5653, 5672, 5696, 5765, 5779, 5794, 5823, 5824, 5827, 5874, 5892, 5985, 6021, 6130, 6169, 6231, 6432, 6523, 6574, 6646, 6890, 7050, 7093, 7099, 7127, 7181, 7187, 7322, 7325, 7331, 7340, 7348, 7394, 7414, 7419, 7457, 7484, 7502, 7520, 7560, 7564, 7590, 7596, 7615, 7633]"
882,22,2,"[9372, 9378, 9419, 9495, 9527, 9564, 9630, 9653, 9667, 9668, 9697, 9701, 9713, 9739, 9753, 9757, 9852, 9855, 9873, 9906, 9920, 9921, 9948, 10027, 10144, 10197, 10222, 10239, 10262, 10287, 10431, 10445, 10476, 10645, 10652, 10799, 10888, 10955, 11017, 11114, 11115, 11198, 11280, 11327, 11468]"
883,22,3,"[11618, 11655, 11705, 11732, 11748, 11752, 11794, 11943, 12032]"
884,22,4,"[12214, 12230, 12231, 12235, 12254, 12268, 12279, 12312, 12352, 12353, 12424, 12433, 12441, 12445, 12453, 12467, 12504, 12535, 12558, 12559, 12589, 12629, 12688]"
885,22,5,"[12802, 12853, 12857, 12953, 12954, 12983, 13036, 13040, 13080, 13137, 13161, 13170, 13249]"
886,22,6,"[13429, 13456, 13457, 13466, 13482, 13497, 13500, 13520, 13540, 13545, 13561, 13578, 13585, 13666, 13680, 13683, 13723, 13804, 13814, 13816, 13852, 13861, 13863, 13872]"
887,22,7,"[14009, 14010, 14023, 14024, 14052, 14086, 14088, 14099, 14100, 14116, 14118, 14125, 14128, 14134, 14146, 14147, 14153, 14170, 14181, 14191, 14192, 14215, 14220, 14252, 14275, 14289, 14300, 14331, 14348, 14352, 14354, 14355, 14359, 14360, 14367, 14386, 14394, 14408, 14412, 14418, 14420, 14433]"
888,22,8,"[14600, 14602, 14607, 14614, 14615, 14618, 14641, 14651, 14663, 14666, 14671, 14685, 14692, 14694, 14711, 14712, 14724, 14791, 14792, 14810, 14825, 14860, 14879, 14909, 14912, 14914, 14916, 14919, 14920, 14937, 14945, 14946, 14948, 14952, 14964, 14968, 14980, 14983, 15008, 15014, 15022, 15029, 15033, 15068, 15098]"
889,22,9,"[15208, 15214, 15215, 15255, 15262, 15268, 15273, 15277, 15282, 15289, 15299, 15339, 15344, 15397, 15451, 15494, 15495, 15496, 15602, 15630, 15631, 15663, 15681, 15759, 15761]"
890,22,10,"[16135, 16297, 16309, 16494, 16495, 16528, 16609, 16650, 16671, 16761, 16777]"
891,22,11,"[16957, 17009, 17017, 17081, 17125, 17149, 17155, 17172, 17184, 17217, 17242, 17342, 17378, 17390]"
892,22,12,"[17540, 17567, 17581, 17590, 17606, 17660, 17735, 17803, 17819, 17832, 17910]"
893,22,13,"[18044, 18115, 18119, 18141, 18199, 18202, 18220, 18289, 18333, 18339, 18348, 18354, 18381, 18410, 18473, 18523, 18553]"
894,22,14,"[18704, 18727, 18760, 18765, 18766, 18796, 18802, 18804, 18805, 18807, 18818, 18918, 18938, 18945, 18980, 18993, 18998, 19007, 19019, 19024, 19047, 19138, 19142, 19143, 19158, 19160, 19187, 19191, 19214, 19228, 19266, 19302, 19420, 19435, 19442, 19444, 19505, 19607, 19679, 19691, 19747, 19776, 19781, 19805, 19818, 19836, 19854, 19867, 19878, 19888, 19902]"
895,22,15,"[20129, 20141, 20180, 20209, 20220, 20228, 20289, 20348, 20350, 20355, 20405, 20409, 20440, 20470, 20491, 20520, 20599, 20608, 20684, 20731, 20749]"
896,22,16,"[20895, 20980, 20990, 21003, 21026, 21045, 21066, 21118, 21175, 21215, 21288, 21332]"
897,22,17,"[21496, 21550, 21551, 21599, 21622, 21705, 21758, 21778, 21888, 21892, 21896, 21910, 21921, 21940, 21950, 21955, 21985, 22016, 22034, 22035, 22056]"
898,22,18,"[22211, 22214, 22226, 22257, 22302, 22341, 22342, 22349, 22393, 22470, 22492, 22509, 22609, 22636, 22654, 22677, 22694, 22717, 22718, 22729, 22746, 22756, 22768, 22795, 22796, 22798, 22800, 22820, 22830, 22842, 22845, 22851, 22861, 22862, 22870, 22875, 22880, 22897, 22899, 22918, 22919, 22922, 22925, 22928, 22947, 22961, 22963, 22968, 22972, 22985, 22994, 23020, 23024, 23038, 23056, 23078]"
899,22,19,"[23183, 23196, 23197, 23217, 23226, 23293, 23336, 23409, 23414, 23415, 23427, 23475, 23486, 23488, 23492, 23496, 23499, 23502, 23503, 23524, 23531, 23532, 23535, 23536, 23542, 23545, 23546, 23549, 23554, 23557, 23560, 23561, 23562, 23569, 23573, 23575, 23577, 23578, 23583, 23584, 23588, 23589, 23593, 23594, 23597, 23598, 23599, 23680, 23687]"
900,22,20,"[23913, 23950, 24006, 24007, 24008, 24010, 24012, 24016, 24072, 24095, 24119]"
901,22,21,"[24406, 24420, 24468, 24548, 24562, 24577, 24629, 24667, 24685, 24686, 24688, 24731, 24741, 24771, 24894]"
902,22,22,"[25130, 25145, 25237, 25238, 25261, 25264, 25268, 25289, 25310, 25323, 25327, 25328, 25355, 25402, 25427, 25430, 25448, 25576, 25577, 25608, 25627]"
903,22,23,"[25758, 25759, 25823, 25836, 25845, 25869, 25930, 26142, 26161, 26162, 26172, 26230, 26231]"
904,22,24,"[26358, 26377, 26378, 26393, 26406, 26409, 26418, 26434, 26438, 26458, 26477, 26584, 26585, 26635, 26665, 26670, 26684, 26700, 26704]"
905,22,25,"[26974, 26992, 27013, 27017, 27114, 27200, 27270, 27279, 27301, 27313, 27320, 27337]"
906,22,26,"[27539, 27597, 27644, 27740, 27752, 27753, 27755, 27808, 27917, 27975, 28035]"
907,22,27,"[28185, 28249, 28286, 28323, 28338, 28343, 28580, 28616, 28656]"
908,22,28,"[28871, 28880, 28898, 28910, 28945, 29097, 29121, 29125, 29186, 29211, 29254]"
909,22,29,"[29374, 29481, 29548, 29595, 29631, 29685, 29724]"
910,22,30,"[30002, 30022, 30035, 30039, 30043, 30048, 30061, 30071, 30087, 30090, 30106, 30107, 30136, 30144, 30154, 30217, 30239, 30322, 30327, 30337, 30341, 30353, 30367, 30400, 30404, 30405, 30420, 30445, 30458, 30509, 30526]"
911,22,31,"[30694, 30779, 30780, 30791, 30872, 30875, 30970]"
912,22,32,"[31218, 31238, 31255, 31320, 31353, 31419, 31437, 31555, 31570, 31601]"
913,22,33,"[31767, 31769, 31782, 31790, 31822, 31842, 31853, 31854, 31869, 31870, 31985, 32006, 32060, 32154, 32188, 32220, 32302]"
914,22,34,"[32497, 32510, 32520, 32588, 32598, 32637, 32638, 32658, 32668, 32699, 32829, 32846, 32850]"
915,22,35,"[33077, 33261, 33293, 33356, 33438, 33439, 33455, 33460, 33474, 33533, 33559]"
916,22,36,"[33682, 33939, 33952, 34050, 34056, 34161, 34168, 34179]"
917,22,37,"[34308, 34317, 34335, 34392, 34397, 34398, 34400, 34418, 34426, 34427, 34441, 34452, 34454, 34455, 34457, 34458, 34474, 34481, 34503, 34504, 34510, 34515, 34546, 34568, 34571, 34578, 34596, 34597, 34651, 34716, 34738, 34766, 34792]"
918,22,38,"[34944, 35021, 35087, 35159, 35160, 35169, 35215, 35246, 35253, 35258, 35292, 35344]"
919,22,39,"[35524, 35525, 35554, 35568, 35637, 35655, 35666]"
920,23,0,[]
921,23,1,"[1, 6, 8, 21, 35, 45, 75, 76, 99, 113, 114, 134, 141, 149, 167, 173, 184, 191, 195, 201, 216, 217, 219, 238, 252, 253, 269, 290, 293, 305, 315, 333, 345, 355, 358, 369, 370, 375, 379, 386, 402, 416, 462, 463, 494, 504, 521, 604, 608, 617, 657, 658, 712, 720, 722, 733, 791, 880, 893, 924, 978, 1028, 1033, 1034, 1079, 1209, 1210, 1237, 1374, 1392, 1432, 1449, 1454, 1516, 1535, 1574, 1576, 1580, 1584, 1586, 1587, 1590, 1592, 1597, 1598, 1599, 1602, 1606, 1607, 1621, 1673, 1677, 1696, 1726, 1772, 1778, 1782, 1785, 1786, 1788, 1791, 1792, 1794, 1795, 1796, 1797, 1800, 1885, 1892, 1971, 2040, 2065, 2076, 2137, 2157, 2198, 2219, 2223, 2360, 2369, 2381, 2382, 2430, 2661, 2665, 2778, 2799, 2822, 2823, 2855, 2935, 2969, 2973, 2976, 2977, 2980, 2981, 2983, 2985, 2987, 2988, 2990, 3088, 3089, 3094, 3114, 3145, 3218, 3219, 3488, 3650, 3734, 3742, 3746, 3775, 3782, 3976, 3991, 4037, 4062, 4144, 4214, 4243, 4251, 4284, 4290, 4384, 4416, 4430, 4449, 4519, 4536, 4557, 4708, 4970, 4977, 4983, 5017, 5022, 5145, 5201, 5220, 5222, 5233, 5234, 5256, 5264, 5284, 5288, 5321, 5337, 5354, 5359, 5364, 5368, 5389, 5411, 5451, 5460, 5511, 5519, 5534, 5570, 5571, 5576, 5592, 5619, 5629, 5639, 5644, 5650, 5718, 5733, 5798, 5816, 5944, 5956, 5990, 6005, 6012, 6026, 6048, 6066, 6269, 6278, 6286, 6318, 6354, 6362, 6407, 6414, 6472, 6542, 6550, 6586, 6763, 6791, 6804, 6878, 6883, 6920, 6931, 6972, 7013, 7033, 7056, 7064, 7111, 7114, 7117, 7172, 7273, 7288, 7289, 7291, 7305, 7339, 7373, 7475, 7489, 7507, 7630]"
922,23,2,"[9287, 9310, 9315, 9322, 9323, 9328, 9329, 9343, 9346, 9347, 9349, 9351, 9362, 9363, 9364, 9376, 9377, 9386, 9391, 9393, 9409, 9427, 9430, 9438, 9460, 9465, 9470, 9471, 9482, 9503, 9505, 9509, 9512, 9513, 9515, 9520, 9532, 9543, 9547, 9551, 9558, 9561, 9563, 9569, 9570, 9573, 9579, 9605, 9615, 9617, 9620, 9625, 9628, 9629, 9632, 9639, 9640, 9648, 9650, 9655, 9657, 9660, 9664, 9681, 9684, 9694, 9695, 9699, 9717, 9724, 9730, 9732, 9746, 9755, 9756, 9758, 9759, 9766, 9777, 9779, 9787, 9788, 9789, 9797, 9798, 9809, 9818, 9820, 9840, 9846, 9860, 9869, 9878, 9900, 9901, 9904, 9905, 9909, 9914, 9923, 9926, 9947, 9964, 9974, 9976, 9977, 9978, 9980, 9988, 9994, 10010, 10014, 10015, 10019, 10028, 10033, 10037, 10041, 10042, 10046, 10055, 10063, 10071, 10073, 10077, 10082, 10086, 10088, 10095, 10127, 10155, 10190, 10191, 10198, 10199, 10218, 10233, 10241, 10243, 10255, 10263, 10267, 10274, 10291, 10305, 10312, 10313, 10317, 10319, 10321, 10333, 10357, 10358, 10367, 10368, 10371, 10384, 10407, 10408, 10411, 10419, 10420, 10454, 10455, 10481, 10488, 10505, 10514, 10515, 10522, 10552, 10554, 10556, 10557, 10567, 10569, 10571, 10573, 10599, 10614, 10616, 10624, 10648, 10649, 10655, 10663, 10673, 10684, 10685, 10686, 10729, 10730, 10731, 10733, 10734, 10747, 10765, 10766, 10767, 10768, 10771, 10776, 10778, 10779, 10780, 10783, 10786, 10801, 10803, 10814, 10815, 10823, 10833, 10836, 10847, 10854, 10865, 10866, 10869, 10873, 10957, 10982, 11055, 11092, 11097, 11122, 11152, 11155, 11187, 11197, 11199, 11236, 11257, 11307, 11311, 11351]"
923,23,3,"[11658, 11665, 11689, 11713, 11725, 11753, 11784, 11856, 11857, 11868, 11923, 11967, 11973, 11997, 12006, 12033, 12040, 12072, 12082]"
924,23,4,"[12192, 12267, 12269, 12317, 12327, 12376, 12382, 12406, 12409, 12427, 12428, 12442, 12493, 12587, 12608, 12630, 12633, 12642, 12643, 12644, 12645, 12646, 12647, 12648, 12649, 12650, 12651, 12652, 12653, 12654, 12655, 12656, 12657, 12658, 12659, 12660, 12661, 12662, 12663, 12664, 12665, 12666, 12667, 12668, 12669, 12670, 12671, 12675, 12680, 12687]"
925,23,5,"[12880, 12905, 12917, 12935, 12938, 12985, 12986, 13000, 13009, 13024, 13068, 13118, 13125, 13187, 13243, 13269, 13288, 13296]"
926,23,6,"[13426, 13586, 13612, 13613, 13614, 13686, 13735, 13788, 13832]"
927,23,7,"[13991, 14107, 14108, 14144, 14157, 14216, 14240, 14247, 14269, 14328, 14483]"
928,23,8,"[14723, 14774, 14775, 14777, 14836, 14877, 14878, 14902, 14903, 14999, 15055, 15094]"
929,23,9,"[15219, 15220, 15229, 15248, 15250, 15251, 15269, 15284, 15300, 15304, 15307, 15311, 15320, 15325, 15353, 15368, 15380, 15392, 15447, 15635, 15690, 15776, 15783, 15787]"
930,23,10,"[16074, 16078, 16115, 16138, 16147, 16151, 16152, 16154, 16158, 16159, 16177, 16202, 16219, 16228, 16236, 16243, 16245, 16262, 16265, 16374, 16502, 16518, 16578, 16612, 16701, 16712, 16721, 16742, 16744]"
931,23,11,"[16913, 16953, 16971, 17020, 17021, 17059, 17083, 17096, 17254, 17274, 17305, 17308, 17344, 17346, 17373, 17400, 17404, 17427]"
932,23,12,"[17582, 17583, 17600, 17603, 17620, 17621, 17693, 17720, 17743, 17750, 17758, 17759, 17793, 17794, 17800, 17802, 17805, 17813, 17822]"
933,23,13,"[18036, 18120, 18170, 18177, 18234, 18245, 18290, 18322, 18344, 18517]"
934,23,14,"[18722, 18724, 18747, 18770, 18778, 18824, 18846, 18851, 18874, 18895, 18974, 19003, 19020, 19077, 19121, 19237, 19250, 19256, 19323, 19344, 19462, 19504, 19613, 19614, 19659, 19709, 19905, 19917, 19920, 19921]"
935,23,15,"[20293, 20341, 20371, 20433, 20436, 20477, 20720]"
936,23,16,"[20867, 20875, 20877, 20955, 20974, 21159, 21168, 21171, 21174, 21179, 21181, 21195, 21199, 21202, 21206, 21210, 21229, 21231, 21247, 21253, 21255, 21289, 21306, 21328, 21357]"
937,23,17,"[21512, 21740, 21741, 21750, 21752, 21807, 21854, 21898, 21936, 21945, 21961, 21978, 21979, 22047]"
938,23,18,"[22188, 22198, 22202, 22210, 22232, 22339, 22344, 22443, 22513, 22629, 22689, 22709, 22794, 22825, 22848, 22864, 22915, 22938, 22940, 23003, 23050]"
939,23,19,"[23181, 23207, 23228, 23241, 23261, 23266, 23286, 23347, 23365, 23400, 23418, 23457, 23479, 23521, 23540, 23541, 23553, 23558, 23565, 23581, 23616, 23632]"
940,23,20,"[23837, 23910, 24030, 24040, 24044, 24045, 24079, 24102, 24114, 24117, 24120, 24141, 24169, 24195]"
941,23,21,"[24436, 24599, 24607, 24613, 24670, 24801, 24810, 24822, 24851]"
942,23,22,"[25128, 25167, 25258, 25364, 25370, 25386, 25416, 25444, 25447, 25546, 25600]"
943,23,23,"[25763, 25767, 25774, 25775, 25776, 25777, 25778, 25779, 25786, 25790, 25793, 25885, 25901, 25910, 26031, 26037, 26056, 26101, 26108, 26208, 26217]"
944,23,24,"[26421, 26444, 26480, 26511, 26513, 26529, 26531, 26557, 26593, 26602, 26604, 26611]"
